nearby_sites,ratio_lcluster,ratio_rcluster,longest_clip_len,ratio_low_MAPQ,clip_pos_std,lclip,rclip,cr_Alu,cns_Alu,cr_L1,cns_L1,cr_SVA,cns_SVA,ldisc_Alu,rdisc_Alu,ldisc_L1,rdisc_L1,ldisc_SVA,rdisc_SVA,dr_Alu,dr_L1,dr_SVA,cns_std_l_polyA,cns_std_r_polyA
1,0.0,0.0,63,0.0,5.12,0.30120481927710846,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.6666666666666666,1.0,33,0.0392156862745098,13.21,0.0,22.058823529411764,0.0,0.9333333333333333,0.06666666666666667,0.9333333333333333,0.0,0.8,0.0,0.0,1.4705882352941175,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0
2,0.0,1.0,42,0.0,8.87,0.37037037037037035,0.3241013553329405,0.05,0.8,0.0,0.85,0.0,0.85,0.0,0.0411522633744856,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.28806584362139914,0.0
0,0.0,0.0,26,0.0,9.8,0.0,3.9473684210526314,0.0,1.0,1.0,1.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3026315789473686
0,0.0,0.0,12,0.0,0.0,0.5319148936170213,0.5617977528089888,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26595744680851063,0.0
2,0.0,0.0,16,0.0434782608695652,10.82,0.0,0.21691973969631234,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10845986984815617
0,0.0,0.0,0,0.3333333333333333,17.08,1.5625,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,1.0,53,0.0212765957446808,2.6,0.17035775127768313,0.10131712259371835,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17035775127768313,0.0
3,0.2,0.5,57,0.0,9.82,0.6264916467780429,0.4053271569195136,0.0,0.8571428571428571,0.0,0.8571428571428571,0.0,0.6285714285714286,0.05790387955993052,0.0,0.08685581933989578,0.0,0.02895193977996526,0.0,0.0,0.0,0.08333333333333333,0.5966587112171837,0.2026635784597568
4,0.0,0.0,34,0.01,15.46,0.02326663564448581,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.5,33,0.0,15.4,0.0,3.571428571428571,0.0,0.125,0.0,1.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,36,0.1176470588235294,11.17,1.4388489208633095,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7194244604316548,0.0
2,0.0,0.0,0,0.0,17.46,0.0,0.20128824476650564,0.0,1.2,0.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,49,0.0,35.79,0.078125,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1171875,0.0
3,0.0,1.0,0,0.0,15.35,0.0,0.05125576627370579,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,41,0.0619469026548672,12.6,0.0,0.042283298097251586,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,42,0.0,13.48,0.0,0.035075412136092596,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,8,0.0,0.0,0.49019607843137253,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49019607843137253,0.0
1,0.0,0.0,27,0.0,2.5,0.043440486533449174,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043440486533449174,0.0
1,0.0,0.0,24,0.0,14.86,0.0,0.034818941504178275,0.0,0.5,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017409470752089137
1,0.0,0.0,22,0.0,16.45,0.0,0.9090909090909092,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30303030303030304
3,1.0,1.0,17,0.0,31.61,0.10080645161290323,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
0,0.0,0.0,7,0.1,0.0,0.0,0.5747126436781609,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5747126436781609
3,0.0,0.0,31,0.0,15.98,0.015651901706057285,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,1,0.0093457943925233,16.32,0.0,0.011111111111111112,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0,0.0,18.38,0.0,0.06666666666666667,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0,0.0,16.81,0.0,0.2949852507374631,0.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.25,26,0.0,25.94,0.5555555555555555,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.37037037037037035,0.0,0.0,0.0,0.0,0.0,0.18518518518518517,0.0
2,0.0,0.0,1,0.0,16.35,0.14556040756914118,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.5,0.6666666666666666,24,0.0,8.82,0.0,2.9983792544570504,0.0,0.40540540540540543,0.0,0.5945945945945946,0.0,0.2702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,39,0.0,26.92,0.29455081001472755,0.17445917655268667,0.0,1.2272727272727273,0.0,1.2727272727272727,0.0,1.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29455081001472755,0.0
2,0.0,0.0,53,0.0,9.11,1.0330578512396695,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,37,0.0,13.61,0.04757373929590866,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,36,0.0941176470588235,0.0,30.0,0.0,0.0,0.375,0.0,0.2916666666666667,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0
1,0.0,1.0,58,0.0,0.64,3.4574468085106385,0.2298850574712644,0.0,0.8,0.06666666666666667,0.8666666666666667,0.0,0.5333333333333333,0.0,0.0,0.0,0.26595744680851063,0.0,0.0,0.0,1.0,0.0,3.191489361702128,0.3448275862068966
6,0.0,0.0,44,0.0,15.12,0.0,0.018474043968224642,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,22,0.1176470588235294,18.5,0.0,0.819672131147541,1.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4098360655737705
1,0.5,0.0,40,0.0,4.13,0.0,7.8125,0.0,1.1,0.0,1.1,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.390625
2,0.0,0.0,54,0.0,9.67,0.2242152466367713,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.5,0.0,31,0.0559440559440559,12.01,0.0,1.21654501216545,0.0,0.65,0.0,0.8,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,8,0.2444444444444444,16.25,0.0,0.08620689655172414,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,23,0.0185185185185185,14.49,0.04681647940074907,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,21,0.0943396226415094,18.0,0.057537399309551214,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057537399309551214,0.0
1,0.0,0.0,21,0.0384615384615384,0.63,0.058105752469494475,7.0,0.0,0.75,0.0,0.75,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058105752469494475,0.0
2,0.0,0.0,20,0.0,23.65,0.0,0.45248868778280543,0.0,0.16666666666666666,0.0,0.8333333333333334,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07541478129713423
0,1.0,0.0,43,0.0,0.0,0.2840909090909091,1.524390243902439,0.0,0.5714285714285714,0.14285714285714285,0.7142857142857143,0.0,0.2857142857142857,0.0,0.0,0.3048780487804878,0.0,0.0,0.0,0.0,0.0,0.0,0.2840909090909091,0.0
2,0.0,0.0,18,0.0,14.39,3.260869565217391,0.0,0.0,0.8333333333333334,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,17,0.0,14.79,0.4143646408839779,0.4629629629629629,0.0,0.8,0.0,0.8,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,1,0.0384615384615384,17.05,0.0,0.2192982456140351,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,45,0.0,11.66,0.04488330341113106,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02244165170556553,0.0
0,0.0,0.0,34,0.0,0.0,0.0,6.521739130434782,0.0,0.4166666666666667,0.0,0.4166666666666667,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,28,0.0,8.88,0.0,1.4598540145985401,0.0,1.0,0.0,1.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.094890510948905
1,0.0,0.0,29,0.0,11.74,0.0,0.6302521008403361,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42016806722689076
0,0.0,0.0,11,0.0,0.0,1.1111111111111112,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,20,0.0085470085470085,15.89,0.0,0.01103996467211305,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01103996467211305
0,0.0,1.0,20,0.0,0.0,0.05847953216374269,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05847953216374269,0.0,0.0,0.0,0.0,0.0,0.05847953216374269,0.0
1,0.0,0.0,0,0.0,17.04,0.0,0.1893939393939394,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0,0.0,17.48,0.0,0.4310344827586207,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,20,0.0,12.0,0.12004801920768307,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,12,0.0,0.0,0.0,1.2295081967213115,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.1666666666666666,41,0.0,1.17,0.9161041465766635,0.0,0.0,0.42105263157894735,0.15789473684210525,0.7894736842105263,0.0,0.21052631578947367,0.0,0.048216007714561235,0.0,0.14464802314368372,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,27,0.0,34.38,0.0,0.5366726296958855,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,58,0.0,183.98,0.0,0.7285162057686588,0.0,0.9183673469387755,0.0,0.8571428571428571,0.0,0.8775510204081632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11638316920322292,0.0
1,0.0,0.0,43,0.0,14.44,0.0,0.02689618074233459,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,45,0.0,15.78,0.0,0.012394645513138323,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006197322756569161
1,0.0,0.0,20,0.0,5.03,4.545454545454546,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0,0.2,16.55,0.0,0.6097560975609756,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0,0.0,16.38,0.053262316910785625,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,36,0.05,10.25,0.0,1.3257575757575757,0.0,1.1428571428571428,0.0,1.1428571428571428,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3257575757575757
1,0.0,0.5,28,0.0,20.0,0.10706638115631692,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.05353319057815846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,1.0,0.0,0,0.0,20.14,0.0,0.08802816901408451,0.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,29,0.0,15.54,0.0,0.02475860361475613,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,27,0.0,15.87,0.016736401673640166,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,50,0.032258064516129,40.72,0.0,0.6155950752393982,1.0,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11691348402182385,0.4445964432284542
2,0.5,0.0,60,0.0925925925925925,3.18,0.0,0.967741935483871,0.0,0.4,0.03333333333333333,0.26666666666666666,0.06666666666666667,0.5666666666666667,0.0,0.0,0.03225806451612903,0.0,0.06451612903225806,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,41,0.0,9.74,10.526315789473685,0.0,0.0,0.625,1.0,0.875,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0,0.0,16.72,0.0,0.1020408163265306,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,44,0.0,15.54,0.008260366760284157,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,1.0,37,0.0,0.0,0.0,0.36496350364963503,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36496350364963503
2,0.0,0.0,17,0.0,3.7,0.0,0.8620689655172414,0.0,1.6666666666666667,0.0,1.6666666666666667,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5747126436781609
1,0.5,0.5,43,0.0,22.66,0.0,0.7951356407857811,0.0,0.7647058823529411,0.058823529411764705,0.8823529411764706,0.0,0.7647058823529411,0.0,0.0,0.046772684752104776,0.0,0.0,0.0,0.25,0.0,0.0,0.23529411764705882,0.046772684752104776
1,1.0,0.0,38,0.0,0.47,0.5780346820809249,0.0,0.0,1.5,0.0,0.5,0.0,0.5,0.4629629629629629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4629629629629629
1,0.0,0.0,0,0.0,16.26,0.0,0.1440922190201729,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,22,0.0,5.79,0.6666666666666666,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,1,0.0833333333333333,17.52,0.5494505494505494,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,5,0.1052631578947368,15.36,0.39370078740157477,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,9,0.0,30.84,0.0,12.5,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,1.0,59,0.0,0.0,0.1548586914440573,0.6666666666666666,0.043478260869565216,0.5217391304347826,0.0,0.6086956521739131,0.0,0.5652173913043478,0.0,0.019357336430507164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09678668215253582,0.5333333333333333
0,0.0,0.0,13,0.4285714285714285,0.0,0.53475935828877,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0,0.0,16.6,0.0,0.01622849724115547,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1.0,0.0,19,0.0,47.86,0.0,0.1227495908346972,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,35,0.11904761904761901,15.78,0.01733402669440111,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01733402669440111,0.0
6,0.0,0.0,41,0.016,12.87,0.05649717514124294,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017562346329469618
2,0.0,0.0,45,0.0,13.22,0.017692852087756547,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020475020475020474
0,1.0,1.0,46,0.0,4.18,0.12135922330097088,0.9285714285714286,0.0,0.5151515151515151,0.0,0.6666666666666666,0.06060606060606061,0.7272727272727273,0.03571428571428571,0.0,0.0,0.0,0.0,0.03467406380027739,0.3333333333333333,0.0,0.0,0.12135922330097088,0.0
3,1.0,0.5,50,0.0909090909090909,18.29,0.5795981452859351,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.08561643835616438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08561643835616438
3,0.0,0.0,48,0.1333333333333333,4.94,0.4716981132075471,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,6,0.0,15.92,0.22026431718061673,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,39,0.0769230769230769,5.66,0.0,0.12091898428053205,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12091898428053205
0,0.0,0.0,18,0.1290322580645161,0.0,0.0,0.3921568627450981,0.0,1.5,0.0,1.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0,0.0,16.33,0.0,0.011291779584462511,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,25,0.1587301587301587,21.22,0.6479481641468683,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5399568034557235,0.0
0,0.0,1.0,12,0.0,0.0,0.37735849056603776,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.09433962264150944,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,22,0.0,14.08,0.11507479861910243,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.5,0.5,21,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,0.057537399309551214,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,6,0.0,7.5,0.06734006734006734,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,1.0,35,0.2421052631578947,0.0,0.043859649122807015,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.043859649122807015,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3,0.0,0.0,1,0.0,14.53,0.390625,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,2,0.0126984126984126,16.16,0.01881821603312006,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,15,0.0,0.0,0.8620689655172414,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8620689655172414,0.0
0,0.0,0.0,15,0.0,22.37,0.16891891891891891,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,36,0.0594059405940594,11.12,0.2820874471086037,0.0,0.0,2.5,0.0,3.5,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2820874471086037,0.0
1,0.0,0.0,14,0.5108695652173914,21.0,0.0,0.19047619047619047,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,34,0.0625,0.42,0.0,2.0710059171597632,0.0,0.5714285714285714,0.0,0.8571428571428571,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12755102040816327,0.0
3,0.6666666666666666,0.5,45,0.009090909090909,10.86,0.0,2.2522522522522523,0.0,0.3333333333333333,0.1,0.7,0.0,0.06666666666666667,0.0,0.015451174289245983,0.22522522522522523,0.0,0.0,0.0,0.2,0.6,0.0,0.0,0.0
0,1.0,1.0,6,0.0,0.0,0.6944444444444444,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.1362397820163488,0.3472222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,21,0.0,5.61,1.0416666666666667,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,64,0.0112994350282485,15.17,0.0,0.01450536698578474,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007686395080707149,0.01450536698578474
1,1.0,0.3333333333333333,59,0.0,1.14,0.0,0.5188067444876784,0.0,0.6875,0.0,0.625,0.0,0.625,0.0324254215304799,0.013037809647979138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0651890482398957,0.2594033722438392
0,0.0,0.0,19,0.0,6.06,0.0,0.38759689922480617,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38759689922480617
3,0.0,0.0,37,0.0,7.42,0.13157894736842105,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0,0.0,9.5,0.0,0.22026431718061673,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1.0,0.6,0,0.0,10.4,0.0,0.029895366218236172,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.010185373803218578,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,43,0.0,5.85,0.0,0.38167938931297707,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
